US States,Year,Ethnicity,Gender,Heart Disease Type,Age range,Data_Value/100_000 People
AK,2002.0,White,Overall,Heart failure,Ages 35-64 years,7.34375
AK,2002.0,White,Overall,Heart failure,Ages 65 years and older,390.46
AK,2003.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,72.95333333333333
AK,2003.0,American Indian/Alaska Native,Overall,All heart disease,Ages 65 years and older,1560.1
AK,2003.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,33.833333333333336
AK,2003.0,American Indian/Alaska Native,Overall,All stroke,Ages 65 years and older,628.4444444444445
AK,2003.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,131.80666666666667
AK,2003.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 65 years and older,2193.3
AK,2003.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,38.306666666666665
AK,2003.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 65 years and older,803.2666666666667
AK,2003.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,6.2266666666666675
AK,2003.0,American Indian/Alaska Native,Overall,Heart failure,Ages 65 years and older,401.5
AK,2003.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,38.355555555555554
AK,2003.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,1040.5
AK,2003.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,65.03333333333333
AK,2003.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,471.8
AK,2003.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,74.32222222222222
AK,2003.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1926.1
AK,2003.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,18.188888888888886
AK,2003.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,901.4
AK,2003.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,13.277777777777779
AK,2003.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,151.7
AK,2003.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,204.29999999999998
AK,2003.0,Black (Non-Hispanic),Overall,All heart disease,Ages 65 years and older,690.1
AK,2003.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,56.26666666666667
AK,2003.0,Black (Non-Hispanic),Overall,All stroke,Ages 65 years and older,394.9
AK,2003.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,344.09999999999997
AK,2003.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 65 years and older,1935.2
AK,2003.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,86.39999999999999
AK,2003.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 65 years and older,924.2
AK,2003.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,36.56666666666667
AK,2003.0,Black (Non-Hispanic),Overall,Heart failure,Ages 65 years and older,609.6
AK,2003.0,Hispanic,Overall,All heart disease,Ages 35-64 years,19.119999999999997
AK,2003.0,Hispanic,Overall,All heart disease,Ages 65 years and older,1606.0
AK,2003.0,Hispanic,Overall,All stroke,Ages 35-64 years,27.72
AK,2003.0,Hispanic,Overall,All stroke,Ages 65 years and older,590.7
AK,2003.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,133.54000000000002
AK,2003.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1667.6
AK,2003.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,66.06
AK,2003.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,1063.3
AK,2003.0,Hispanic,Overall,Heart failure,Ages 35-64 years,32.12
AK,2003.0,Hispanic,Overall,Heart failure,Ages 65 years and older,456.4
AK,2003.0,Overall,Men,All heart disease,Ages 35-64 years,98.36
AK,2003.0,Overall,Men,All heart disease,Ages 65 years and older,1673.7818181818182
AK,2003.0,Overall,Men,All stroke,Ages 35-64 years,12.105
AK,2003.0,Overall,Men,All stroke,Ages 65 years and older,409.56363636363636
AK,2003.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,146.595
AK,2003.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,2228.581818181818
AK,2003.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,58.135000000000005
AK,2003.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,1059.3545454545454
AK,2003.0,Overall,Men,Heart failure,Ages 35-64 years,4.265
AK,2003.0,Overall,Men,Heart failure,Ages 65 years and older,498.0181818181818
AK,2003.0,Overall,Overall,All heart disease,Ages 35-64 years,80.42380952380952
AK,2003.0,Overall,Overall,All heart disease,Ages 65 years and older,1283.55
AK,2003.0,Overall,Overall,All stroke,Ages 35-64 years,22.195238095238096
AK,2003.0,Overall,Overall,All stroke,Ages 65 years and older,499.8125
AK,2003.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,118.48571428571428
AK,2003.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1980.28125
AK,2003.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,48.29047619047619
AK,2003.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,773.6625
AK,2003.0,Overall,Overall,Heart failure,Ages 35-64 years,9.266666666666666
AK,2003.0,Overall,Overall,Heart failure,Ages 65 years and older,412.85
AK,2003.0,Overall,Women,All heart disease,Ages 35-64 years,43.40526315789474
AK,2003.0,Overall,Women,All heart disease,Ages 65 years and older,1098.8700000000001
AK,2003.0,Overall,Women,All stroke,Ages 35-64 years,21.273684210526316
AK,2003.0,Overall,Women,All stroke,Ages 65 years and older,491.71000000000004
AK,2003.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,86.75263157894737
AK,2003.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,1705.9599999999998
AK,2003.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,25.878947368421052
AK,2003.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,604.1
AK,2003.0,Overall,Women,Heart failure,Ages 35-64 years,10.736842105263158
AK,2003.0,Overall,Women,Heart failure,Ages 65 years and older,319.35
AK,2003.0,White,Overall,All heart disease,Ages 35-64 years,82.9125
AK,2003.0,White,Overall,All heart disease,Ages 65 years and older,1285.1100000000001
AK,2003.0,White,Overall,All stroke,Ages 35-64 years,10.55
AK,2003.0,White,Overall,All stroke,Ages 65 years and older,437.12
AK,2003.0,White,Overall,Cardiovascular disease (CVD),Ages 35-64 years,112.59375
AK,2003.0,White,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1922.25
AK,2003.0,White,Overall,Coronary heart disease (CHD),Ages 35-64 years,55.55625
AK,2003.0,White,Overall,Coronary heart disease (CHD),Ages 65 years and older,810.9100000000001
AK,2003.0,White,Overall,Heart failure,Ages 35-64 years,8.49375
AK,2003.0,White,Overall,Heart failure,Ages 65 years and older,425.85
AK,2004.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,132.29333333333335
AK,2004.0,American Indian/Alaska Native,Overall,All heart disease,Ages 65 years and older,1291.0111111111112
AK,2004.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,20.253333333333334
AK,2004.0,American Indian/Alaska Native,Overall,All stroke,Ages 65 years and older,395.3666666666667
AK,2004.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,161.09333333333333
AK,2004.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1766.322222222222
AK,2004.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,70.18666666666667
AK,2004.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 65 years and older,577.2777777777778
AK,2004.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,6.986666666666666
AK,2004.0,American Indian/Alaska Native,Overall,Heart failure,Ages 65 years and older,466.8666666666667
AK,2004.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,44.53333333333333
AK,2004.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,309.1
AK,2004.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,34.75555555555556
AK,2004.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,263.2
AK,2004.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,77.87777777777778
AK,2004.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,556.2
AK,2004.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,49.355555555555554
AK,2004.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,166.9
AK,2004.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,9.344444444444443
AK,2004.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,359.1
AK,2004.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,243.53333333333333
AK,2004.0,Black (Non-Hispanic),Overall,All heart disease,Ages 65 years and older,1172.4
AK,2004.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,151.0
AK,2004.0,Black (Non-Hispanic),Overall,All stroke,Ages 65 years and older,817.7
AK,2004.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,336.5333333333333
AK,2004.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 65 years and older,2298.4
AK,2004.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,194.20000000000002
AK,2004.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 65 years and older,1206.4
AK,2004.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,69.16666666666667
AK,2004.0,Black (Non-Hispanic),Overall,Heart failure,Ages 65 years and older,924.3
AK,2004.0,Hispanic,Overall,All heart disease,Ages 35-64 years,99.46000000000001
AK,2004.0,Hispanic,Overall,All heart disease,Ages 65 years and older,855.5
AK,2004.0,Hispanic,Overall,All stroke,Ages 35-64 years,22.4
AK,2004.0,Hispanic,Overall,All stroke,Ages 65 years and older,959.1
AK,2004.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,95.17999999999999
AK,2004.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1453.0
AK,2004.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,45.28
AK,2004.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,594.9
AK,2004.0,Hispanic,Overall,Heart failure,Ages 35-64 years,1.52
AK,2004.0,Hispanic,Overall,Heart failure,Ages 65 years and older,343.3
AK,2004.0,Overall,Men,All heart disease,Ages 35-64 years,124.71499999999999
AK,2004.0,Overall,Men,All heart disease,Ages 65 years and older,1295.1363636363637
AK,2004.0,Overall,Men,All stroke,Ages 35-64 years,15.485
AK,2004.0,Overall,Men,All stroke,Ages 65 years and older,322.1272727272727
AK,2004.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,132.41
AK,2004.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,1771.1363636363637
AK,2004.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,77.32000000000001
AK,2004.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,736.6909090909091
AK,2004.0,Overall,Men,Heart failure,Ages 35-64 years,9.425
AK,2004.0,Overall,Men,Heart failure,Ages 65 years and older,402.89090909090913
AK,2004.0,Overall,Overall,All heart disease,Ages 35-64 years,83.0047619047619
AK,2004.0,Overall,Overall,All heart disease,Ages 65 years and older,1048.8625
AK,2004.0,Overall,Overall,All stroke,Ages 35-64 years,17.70952380952381
AK,2004.0,Overall,Overall,All stroke,Ages 65 years and older,352.96875
AK,2004.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,113.85238095238095
AK,2004.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1567.36875
AK,2004.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,60.528571428571425
AK,2004.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,575.23125
AK,2004.0,Overall,Overall,Heart failure,Ages 35-64 years,10.095238095238095
AK,2004.0,Overall,Overall,Heart failure,Ages 65 years and older,425.31875
AK,2004.0,Overall,Women,All heart disease,Ages 35-64 years,54.336842105263166
AK,2004.0,Overall,Women,All heart disease,Ages 65 years and older,883.57
AK,2004.0,Overall,Women,All stroke,Ages 35-64 years,16.089473684210525
AK,2004.0,Overall,Women,All stroke,Ages 65 years and older,378.71
AK,2004.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,67.11578947368422
AK,2004.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,1356.67
AK,2004.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,28.121052631578944
AK,2004.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,468.33000000000004
AK,2004.0,Overall,Women,Heart failure,Ages 35-64 years,9.38421052631579
AK,2004.0,Overall,Women,Heart failure,Ages 65 years and older,378.18
AK,2004.0,White,Overall,All heart disease,Ages 35-64 years,79.31875
AK,2004.0,White,Overall,All heart disease,Ages 65 years and older,1063.24
AK,2004.0,White,Overall,All stroke,Ages 35-64 years,12.13125
AK,2004.0,White,Overall,All stroke,Ages 65 years and older,332.91999999999996
AK,2004.0,White,Overall,Cardiovascular disease (CVD),Ages 35-64 years,93.425
AK,2004.0,White,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1534.54
AK,2004.0,White,Overall,Coronary heart disease (CHD),Ages 35-64 years,55.53125
AK,2004.0,White,Overall,Coronary heart disease (CHD),Ages 65 years and older,639.52
AK,2004.0,White,Overall,Heart failure,Ages 35-64 years,10.31875
AK,2004.0,White,Overall,Heart failure,Ages 65 years and older,372.5
AK,2005.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,91.48666666666666
AK,2005.0,American Indian/Alaska Native,Overall,All heart disease,Ages 65 years and older,1404.0444444444445
AK,2005.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,40.21333333333334
AK,2005.0,American Indian/Alaska Native,Overall,All stroke,Ages 65 years and older,659.1444444444445
AK,2005.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,127.48
AK,2005.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 65 years and older,2192.3999999999996
AK,2005.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,45.63333333333333
AK,2005.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 65 years and older,702.0444444444444
AK,2005.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,5.386666666666667
AK,2005.0,American Indian/Alaska Native,Overall,Heart failure,Ages 65 years and older,410.96666666666664
AK,2005.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,34.44444444444444
AK,2005.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,249.7
AK,2005.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,4.733333333333333
AK,2005.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,271.8
AK,2005.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,52.82222222222222
AK,2005.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1276.1
AK,2005.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,16.288888888888888
AK,2005.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,223.8
AK,2005.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,28.555555555555557
AK,2005.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,127.8
AK,2005.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,259.59999999999997
AK,2005.0,Black (Non-Hispanic),Overall,All heart disease,Ages 65 years and older,817.9
AK,2005.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,60.199999999999996
AK,2005.0,Black (Non-Hispanic),Overall,All stroke,Ages 65 years and older,515.4
AK,2005.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,132.0
AK,2005.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 65 years and older,1905.9
AK,2005.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,47.1
AK,2005.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 65 years and older,446.4
AK,2005.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,42.699999999999996
AK,2005.0,Black (Non-Hispanic),Overall,Heart failure,Ages 65 years and older,845.8
AK,2005.0,Hispanic,Overall,All heart disease,Ages 35-64 years,40.5
AK,2005.0,Hispanic,Overall,All heart disease,Ages 65 years and older,985.5
AK,2005.0,Hispanic,Overall,All stroke,Ages 35-64 years,19.46
AK,2005.0,Hispanic,Overall,All stroke,Ages 65 years and older,771.6
AK,2005.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,41.94
AK,2005.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1726.3
AK,2005.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,18.04
AK,2005.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,755.5
AK,2005.0,Hispanic,Overall,Heart failure,Ages 35-64 years,19.1
AK,2005.0,Hispanic,Overall,Heart failure,Ages 65 years and older,558.5
AK,2005.0,Overall,Men,All heart disease,Ages 35-64 years,114.99000000000001
AK,2005.0,Overall,Men,All heart disease,Ages 65 years and older,1311.7545454545455
AK,2005.0,Overall,Men,All stroke,Ages 35-64 years,12.075
AK,2005.0,Overall,Men,All stroke,Ages 65 years and older,471.73636363636365
AK,2005.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,130.32
AK,2005.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,1962.5090909090907
AK,2005.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,75.315
AK,2005.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,792.8909090909091
AK,2005.0,Overall,Men,Heart failure,Ages 35-64 years,7.745
AK,2005.0,Overall,Men,Heart failure,Ages 65 years and older,413.5363636363636
